title,release_year,budget,runtime,mpaa_rating_numeric,metascore,director_score,cast_score,genre_war,genre_western,genre_sci-fi,genre_biography,genre_musical,genre_thriller,genre_mystery,genre_news,genre_sport,genre_animation,genre_adventure,genre_family,genre_crime,genre_music,genre_romance,genre_history,genre_fantasy,genre_drama,genre_horror,genre_action,genre_comedy,genre_documentary
In the Shadow of the Moon,2007,2000000,109,2,84,8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Shotgun Stories,2007,250000,92,3,76,7,5.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Twilight,2008,37000000,122,3,56,6.5,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
The Curious Case of Benjamin Button,2008,150000000,166,3,70,7.6,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Rambo,2008,50000000,92,4,46,6.7,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tropic Thunder,2008,92000000,107,4,71,6.4,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The Dark Knight,2008,185000000,152,3,84,8.2,10.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Kung Fu Panda,2008,130000000,90,2,74,7.6,5.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Bolt,2008,150000000,98,2,67,7.4,4.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Slumdog Millionaire,2008,15000000,120,4,84,7.2,7.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Madagascar: Escape 2 Africa,2008,150000000,89,2,61,6.7,4.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Iron Man,2008,140000000,126,3,79,7,6.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Incredible Hulk,2008,150000000,114,3,61,6.3,6.6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Boy in the Striped Pyjamas,2008,12500000,94,3,55,7.7,4.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WALL·E,2008,180000000,98,1,95,7.6,6.1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
The Spiderwick Chronicles,2008,90000000,95,2,62,6.4,6.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Indiana Jones and the Kingdom of the Crystal Skull,2008,185000000,122,3,65,7.5,10.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Taken,2008,25000000,94,3,51,7.4,5.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Mamma Mia!,2008,52000000,108,3,51,6.4,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Death Race,2008,45000000,105,4,43,5.8,4.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hancock,2008,150000000,92,4,49,6.8,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
You Don't Mess with the Zohan,2008,90000000,113,3,54,5.7,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Revolutionary Road,2008,35000000,119,4,69,7.4,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Ponyo,2008,34000000,100,1,86,8,13.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
The Chronicles of Narnia: Prince Caspian,2008,225000000,150,2,62,7.2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Sex and the City,2008,65000000,146,4,53,5.1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Mummy: Tomb of the Dragon Emperor,2008,145000000,112,3,31,6,5.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Wanted,2008,75000000,110,4,64,6.3,7.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Jumper,2008,85000000,88,3,35,7.1,7.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Yes Man,2008,70000000,104,3,46,6.5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Eden Lake,2008,12850990,91,4,65,6.6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Reader,2008,32000000,124,4,58,7.4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
27 Dresses,2008,30000000,111,3,47,6.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Cloverfield,2008,25000000,84,3,64,7.4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Journey to the Center of the Earth,2008,45000000,93,2,57,5.2,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
The Day the Earth Stood Still,2008,80000000,104,3,40,6.6,6.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Eagle Eye,2008,80000000,118,3,43,6.3,5.1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
In Bruges,2008,15000000,108,4,67,7.7,7.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
The Hurt Locker,2008,15000000,131,4,95,7,7.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Strangers,2008,9000000,86,4,47,6.1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pineapple Express,2008,27000000,111,4,64,6.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Gran Torino,2008,33000000,116,4,73,7.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Horton Hears a Who!,2008,85000000,86,1,71,5.8,6.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Hellboy II: The Golden Army,2008,85000000,120,3,78,6.9,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
21,2008,35000000,123,3,48,6.2,6.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Speed Racer,2008,120000000,135,2,37,6.7,5.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Quantum of Solace,2008,200000000,106,3,58,7.2,7.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Forgetting Sarah Marshall,2008,30000000,111,4,67,6.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Happening,2008,60000000,90,4,34,6.2,6.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Burn After Reading,2008,37000000,96,4,63,7.1,14.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
"Synecdoche, New York",2008,20000000,124,4,67,7.5,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Seven Pounds,2008,55000000,123,3,36,7.8,6.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
What Happens in Vegas,2008,35000000,99,3,36,6.1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Step Brothers,2008,65000000,98,4,51,7,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Valkyrie,2008,75000000,121,3,56,7.2,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Vicky Cristina Barcelona,2008,15000000,96,3,70,7.2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Let the Right One In,2008,4000000,115,4,82,7.4,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Bedtime Stories,2008,80000000,99,2,33,6,5.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Get Smart,2008,80000000,110,3,54,6.2,6.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Marley & Me,2008,60000000,115,2,53,6.8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Saw V,2008,10800000,95,4,20,5.8,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zack and Miri Make a Porno,2008,24000000,102,4,56,6.6,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Beverly Hills Chihuahua,2008,20000000,91,2,41,5.2,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Step Up 2: The Streets,2008,23000000,98,3,50,5.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Punisher: War Zone,2008,20500000,102,4,30,5.9,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Wrestler,2008,6000000,109,4,80,7.2,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Doubt,2008,20000000,104,3,68,7.5,10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CJ7,2008,20000000,88,2,46,6.9,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
The Tale of Despereaux,2008,60000000,93,1,53,6.1,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Ong Bak 2,2008,8500000,98,4,47,6.2,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ip Man,2008,11700000,106,4,59,7.3,4.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Defiance,2008,32000000,137,4,58,7.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
High School Musical 3: Senior Year,2008,11000000,112,1,57,6.5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Harold & Kumar Escape from Guantanamo Bay,2008,12000000,101,4,57,6.6,4.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
The Secret Life of Bees,2008,11000000,114,3,57,7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vantage Point,2008,40000000,90,3,40,6.8,6.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Eye,2008,12000000,98,3,36,5.4,4.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Meet Dave,2008,60000000,90,2,43,4.6,5.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Australia,2008,130000000,165,3,53,7.1,7.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
RocknRolla,2008,18000000,114,4,53,7.2,6.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Milk,2008,20000000,128,4,83,6.7,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Funny Games,2008,15000000,111,4,44,7.3,5.6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Made of Honor,2008,40000000,101,3,37,5.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Disaster Movie,2008,25000000,87,3,15,2.2,1.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Blindness,2008,25000000,121,4,45,7.5,10.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Duchess,2008,17759769,110,3,62,6.9,8.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Changeling,2008,55000000,141,4,63,7.2,5.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Drillbit Taylor,2008,40000000,102,3,41,5.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
The Midnight Meat Train,2008,15000000,98,4,58,6,6.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Semi-Pro,2008,55000000,91,4,47,5.8,5.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Ghost Town,2008,20000000,102,3,72,6.4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
Nim's Island,2008,37000000,96,2,55,6,5.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Role Models,2008,28000000,99,4,61,6.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Deception,2008,25000000,107,4,31,6,9.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Four Christmases,2008,80000000,88,3,41,6,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Teeth,2008,2000000,94,4,57,5.4,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
Prom Night,2008,20000000,88,3,17,3.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Nothing But the Truth,2008,11500000,108,4,64,6.9,5.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Frost/Nixon,2008,25000000,122,4,80,7,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Waltz with Bashir,2008,1500000,90,4,91,8,5.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
W.,2008,25100000,129,3,56,7,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Red Cliff,2008,80341000,145,4,73,6.5,6.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"The Good, the Bad, the Weird",2008,10000000,130,4,69,6.9,6.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
Cadillac Records,2008,12000000,109,4,65,7,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Women,2008,16000000,114,3,27,5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Love Guru,2008,62000000,87,3,24,3.8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Nick and Norah's Infinite Playlist,2008,9000000,89,3,64,6.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Fly Me to the Moon,2008,25000000,81,1,36,4.5,2.8,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Two Lovers,2008,9800000,110,4,74,6.7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Righteous Kill,2008,60000000,101,4,36,6.8,8.7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Baby Mama,2008,30000000,99,3,55,6,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Repo! The Genetic Opera,2008,8500000,98,4,32,6.3,3.7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TransSiberian,2008,15000000,111,4,72,6.8,6.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Elegy,2008,13000000,112,4,66,7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Stop-Loss,2008,25000000,113,4,61,6.6,5.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Red,2008,2500000,93,4,61,6.9,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Burning Plain,2008,20000000,111,4,45,6.7,6.2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sunshine Cleaning,2008,5000000,91,4,61,6.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Tyler Perry's The Family That Preys,2008,15000000,110,3,49,5.2,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Leatherheads,2008,58000000,114,3,56,6.6,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Mesrine: Killer Instinct,2008,25000000,113,4,71,6.9,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
The Express,2008,40000000,130,2,58,7.2,5.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Miracle at St. Anna,2008,45000000,160,4,37,7,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Visitor,2008,4000000,104,3,79,7.6,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Last Chance Harvey,2008,5000000,99,3,57,6.6,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Winter in Wartime,2008,4000000,103,4,66,7,4.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Frozen River,2008,1000000,97,4,82,7.1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Choke,2008,3000000,92,4,47,6.4,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Surveillance,2008,3500000,97,4,31,6.3,4.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Julia,2008,6000000,144,4,62,7,5.8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Children of Huang Shi,2008,40000000,125,4,49,6.6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Kit Kittredge: An American Girl,2008,10000000,101,1,63,6.5,5.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"Food, Inc.",2008,1000000,94,2,80,7.8,4.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Wackness,2008,6000000,99,4,61,6.6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Me and Orson Welles,2008,25000000,114,3,73,7.2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Trucker,2008,2000000,90,4,61,6.5,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lymelife,2008,1500000,95,4,64,6.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Black Balloon,2008,5000000,97,3,68,7.2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Bride Flight,2008,6400000,130,4,60,7,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
American Teen,2008,5000000,95,3,66,6.8,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Up,2009,175000000,96,2,88,8.1,6.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Ice Age: Dawn of the Dinosaurs,2009,90000000,94,2,50,6.7,5.3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Avatar,2009,237000000,162,3,83,7.9,8.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
The Hangover,2009,35000000,100,4,73,6.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Coraline,2009,60000000,100,2,80,7.5,4.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Monsters vs Aliens,2009,175000000,94,2,56,6.4,4.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Sherlock Holmes,2009,90000000,129,3,57,7.2,8.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Princess and the Frog,2009,105000000,98,1,73,7.4,4.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Harry Potter and the Half-Blood Prince,2009,250000000,153,2,78,7.3,7.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
Orphan,2009,20000000,122,4,42,6.3,5.8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Inglourious Basterds,2009,70000000,153,4,69,8.1,10.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
(500) Days of Summer,2009,7500000,95,3,76,7.2,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Final Destination,2009,40000000,82,4,30,5.3,3.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Twilight Saga: New Moon,2009,50000000,131,3,44,6.3,6.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Law Abiding Citizen,2009,53000000,109,4,34,6.8,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
The Proposal,2009,40000000,108,3,48,6.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3 Idiots,2009,9000000,171,3,67,8.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Julie & Julia,2009,40000000,123,3,66,6.1,9.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Terminator Salvation,2009,200000000,115,3,49,5.8,8.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Watchmen,2009,130000000,163,4,56,6.8,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
The Lovely Bones,2009,65000000,136,3,42,7.8,8.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
The Human Centipede (First Sequence),2009,2000000,91,4,33,4.4,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012,2009,200000000,158,3,49,6.4,7.2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
District 9,2009,30000000,112,4,81,7.2,5.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Night at the Museum: Battle of the Smithsonian,2009,150000000,105,2,42,6.4,8.1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Jennifer's Body,2009,16000000,107,4,47,6.1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
G.I. Joe: The Rise of Cobra,2009,175000000,118,3,32,6.3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Blind Side,2009,29000000,129,3,53,7.1,6.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Zombieland,2009,23600000,88,4,73,7,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
He's Just Not That Into You,2009,40000000,129,3,47,6.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
The Time Traveler's Wife,2009,39000000,108,3,47,6.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
The Girl with the Dragon Tattoo,2009,13000000,152,4,76,6.5,4.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Brothers,2009,26000000,105,4,58,7.1,8.3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Star Trek,2009,150000000,127,3,82,7.3,5.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Secret in Their Eyes,2009,2000000,130,4,80,7.3,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Drag Me to Hell,2009,30000000,99,3,83,7,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Last House on the Left,2009,15000000,113,4,42,6.5,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Angels & Demons,2009,150000000,138,3,48,7,9.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloudy with a Chance of Meatballs,2009,100000000,89,2,66,7.2,4.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Knowing,2009,50000000,121,3,41,6.8,5.7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Nobody,2009,47000000,141,4,63,7.7,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
Invictus,2009,60000000,134,3,74,7.2,10.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
The Road,2009,32000000,111,4,64,7.2,9.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Couples Retreat,2009,70000000,113,4,23,5.5,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fantastic Mr. Fox,2009,40000000,87,2,83,7.4,11.1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Crank: High Voltage,2009,20000000,96,4,41,6.5,4.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Friday the 13th,2009,19000000,97,4,34,5.8,3.3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Public Enemies,2009,100000000,140,4,70,6.9,9.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
